Product_Weight,Product_Sugar_Content,Product_Allocated_Area,Product_Type,Product_MRP,Store_Establishment_Year,Store_Size,Store_Location_City_Type,Store_Type,target
10.32,0,0.113,6,131.29,2009,1,1,3,2604.16
11.86,2,0.083,3,130.73,2009,1,1,3,2941.23
16.12,0,0.079,5,190.07,1999,1,0,0,5116.81
9.59,0,0.043,13,133.84,1987,0,1,2,2491.19
15.18,1,0.025,9,186.82,1987,0,1,2,4838.69
8.52,2,0.012,13,153.31,2009,1,1,3,2646.56
10.63,2,0.152,5,146.72,2009,1,1,3,2990.81
9.89,0,0.145,13,128.97,1987,0,1,2,2460.16
13.71,2,0.073,6,151.2,2009,1,1,3,3778.55
13.41,1,0.081,9,150.6,2009,1,1,3,3696.93
11.55,0,0.162,15,191.87,1987,0,1,2,4121.64
13.01,0,0.116,4,145.12,2009,1,1,3,3495.57
14.47,1,0.009,8,238.69,1999,1,0,0,5739.67
14.96,0,0.104,13,127.2,2009,1,1,3,3568.44
14.65,0,0.009,14,158.12,1987,0,1,2,4130.89
13.97,2,0.117,4,105.52,2009,1,1,3,2902.79
14.91,1,0.023,11,121.61,2009,1,1,3,3443.82
13.93,0,0.039,10,147.39,1999,1,0,0,6257.1
12.79,0,0.097,4,141.13,2009,1,1,3,3362.77
11.12,0,0.186,6,156.32,2009,1,1,3,3297.52
12.09,2,0.038,3,147.86,2009,1,1,3,3343.02
12.02,2,0.089,5,153.28,2009,1,1,3,3438.3
15.53,0,0.046,3,225.08,1999,1,0,0,5699.64
17.16,0,0.026,4,180.2,1999,1,0,0,6396.09
12.1,1,0.009,11,183.08,1987,0,1,2,4066.38
12.73,1,0.069,9,153.45,2009,1,1,3,3601.05
11.15,0,0.087,13,151.11,2009,1,1,3,3196.37
14.56,0,0.024,0,187.96,1987,0,1,2,4722.07
9.29,0,0.043,4,139.78,2009,1,1,3,2545.34
6.95,0,0.061,13,78.82,1998,2,2,1,769.26
12.18,0,0.027,5,161.55,2009,1,1,3,3643.45
11.89,1,0.11,8,110.23,2009,1,1,3,3204.21
11.69,0,0.053,0,158.94,1998,2,2,1,1386.78
13.79,0,0.074,3,151.5,2009,1,1,3,5192.89
14.5,2,0.046,13,165.21,1999,1,0,0,4241.82
15.75,2,0.047,3,192.84,1999,1,0,0,5091.0
10.01,2,0.052,13,171.37,2009,1,1,3,3354.07
10.99,0,0.057,13,140.77,2009,1,1,3,2949.75
11.92,0,0.035,6,146.65,2009,1,1,3,3279.12
17.12,1,0.13,8,166.63,1999,1,0,0,4864.27
14.26,0,0.166,4,133.46,2009,1,1,3,3539.25
15.9,0,0.076,5,198.33,1999,1,0,0,5237.65
8.75,0,0.068,6,105.97,1998,2,2,1,1731.21
14.3,2,0.02,3,138.49,2009,1,1,3,3650.65
10.55,0,0.03,13,132.86,2009,1,1,3,2688.46
15.42,0,0.019,13,173.6,1987,0,1,2,4621.34
10.03,0,0.017,6,104.65,1998,2,2,1,1993.94
14.51,2,0.065,3,170.68,1999,1,0,0,4355.84
11.64,0,0.05,13,126.35,2009,1,1,3,2801.59
13.3,2,0.076,4,138.01,2009,1,1,3,3415.46
11.85,0,0.029,15,99.67,1987,0,1,2,2302.86
8.35,2,0.015,0,106.13,1998,2,2,1,1643.86
14.22,2,0.083,3,158.94,1987,0,1,2,4050.02
12.66,1,0.058,9,145.17,2009,1,1,3,3416.53
9.85,0,0.045,4,151.38,2009,1,1,3,2908.49
13.71,0,0.066,13,130.69,2009,1,1,3,3357.36
11.29,0,0.108,3,157.25,2009,1,1,3,3353.42
15.44,2,0.057,13,189.78,1999,1,0,0,5184.3
14.09,0,0.046,10,150.12,2009,1,1,3,3840.71
14.2,0,0.024,3,126.58,2009,1,1,3,3384.27
16.17,2,0.015,13,219.42,1999,1,0,0,5728.95
15.74,2,0.17,5,172.77,1987,0,1,2,4678.07
11.76,2,0.037,4,106.78,1987,0,1,2,2428.65
15.0,0,0.081,14,175.22,1987,0,1,2,4561.51
10.32,0,0.043,6,137.9,2009,1,1,3,2739.44
8.52,0,0.055,10,105.69,1998,2,2,1,1672.61
12.85,0,0.009,5,174.84,1987,0,1,2,4066.6
10.93,2,0.179,13,125.73,2009,1,1,3,2627.43
13.76,0,0.041,5,147.45,2009,1,1,3,3711.4
9.19,2,0.046,10,108.36,1998,2,2,1,1879.58
14.57,1,0.117,9,174.42,1999,1,0,0,4446.87
14.1,0,0.056,15,161.7,1987,0,1,2,4080.52
12.11,2,0.126,13,144.37,2009,1,1,3,3275.11
13.55,0,0.043,4,191.19,1987,0,1,2,4558.46
9.67,2,0.093,5,114.76,1998,2,2,1,2119.56
9.9,0,0.113,5,143.4,2009,1,1,3,2757.96
11.0,1,0.038,9,139.71,2009,1,1,3,2929.3
10.62,1,0.027,8,157.19,2009,1,1,3,3201.78
11.31,0,0.014,10,162.54,2009,1,1,3,3467.68
13.2,0,0.033,13,131.79,2009,1,1,3,3266.18
12.21,0,0.168,5,118.01,2009,1,1,3,2758.44
14.75,0,0.053,6,166.92,1999,1,0,0,4333.3
12.99,0,0.072,7,202.05,1987,0,1,2,4654.98
15.41,0,0.089,13,195.41,1999,1,0,0,5067.15
8.71,0,0.048,6,112.89,1998,2,2,1,2205.49
15.34,1,0.082,8,163.08,1999,1,0,0,4388.84
13.45,0,0.092,7,153.92,2009,1,1,3,3774.1
15.96,0,0.045,3,159.06,1999,1,0,0,4446.39
15.53,3,0.104,0,127.96,2009,1,1,3,3712.73
11.85,0,0.027,13,143.52,2009,1,1,3,3200.69
13.43,0,0.037,13,200.69,1987,0,1,2,4726.9
14.39,1,0.099,8,146.09,2009,1,1,3,3827.52
17.47,2,0.03,10,175.52,1999,1,0,0,5125.09
14.92,0,0.173,14,172.54,1999,1,0,0,4488.5
13.01,0,0.036,5,174.9,1987,0,1,2,4104.27
13.43,0,0.016,6,142.04,2009,1,1,3,3526.53
13.33,0,0.129,6,154.17,2009,1,1,3,3752.72
14.25,0,0.05,5,139.12,2009,1,1,3,3652.44
14.79,0,0.037,6,211.92,1999,1,0,0,5263.67
13.51,0,0.191,6,142.7,2009,1,1,3,3558.56
8.03,2,0.177,10,129.85,1998,2,2,1,2057.12
11.23,0,0.061,6,170.56,2009,1,1,3,3612.66
14.51,0,0.023,13,181.84,1987,0,1,2,4585.27
13.31,0,0.046,10,174.14,1987,0,1,2,4156.21
11.81,0,0.1,14,180.62,2009,1,1,3,3950.16
14.92,0,0.114,12,160.54,1999,1,0,0,4241.79
13.96,0,0.176,6,161.83,1987,0,1,2,3386.47
14.58,1,0.061,9,149.75,2009,1,1,3,3944.77
11.57,0,0.009,5,109.25,1987,0,1,2,2436.35
9.09,0,0.16,0,124.01,1998,2,2,1,2177.53
14.1,1,0.052,9,138.77,2009,1,1,3,3610.44
15.15,0,0.048,6,178.89,1987,0,1,2,4669.85
12.81,0,0.019,13,189.23,1999,1,0,0,4353.11
15.34,0,0.104,15,176.23,1987,0,1,2,4656.88
15.51,2,0.107,0,208.1,1999,1,0,0,5349.73
11.32,0,0.079,15,123.82,2009,1,1,3,2676.7
11.24,0,0.043,6,97.27,1998,2,2,1,2115.03
10.85,0,0.094,14,160.07,2009,1,1,3,2873.34
11.25,1,0.016,8,148.84,2009,1,1,3,3174.35
12.8,0,0.121,13,124.85,2009,1,1,3,3033.83
13.48,0,0.177,0,159.8,2009,1,1,3,3900.87
13.65,2,0.053,7,158.83,2009,1,1,3,3919.51
16.32,0,0.009,1,107.52,2009,1,1,3,3473.71
16.06,0,0.089,2,152.28,1999,1,0,0,4330.5
10.7,0,0.007,2,134.68,2009,1,1,3,2758.43
12.53,0,0.063,5,115.35,2009,1,1,3,2776.45
12.47,0,0.021,0,66.16,1998,2,2,1,1756.26
10.72,0,0.052,14,161.86,2009,1,1,3,3318.82
14.39,2,0.033,14,180.9,1987,0,1,2,4537.94
11.08,0,0.125,5,95.69,1998,2,2,1,2046.23
13.88,0,0.033,0,179.07,1999,1,0,0,4385.76
10.23,2,0.026,10,136.92,2009,1,1,3,2697.8
14.67,2,0.116,4,175.45,1999,1,0,0,4490.4
13.68,0,0.156,3,150.62,2009,1,1,3,4113.37
10.81,1,0.024,9,163.75,2009,1,1,3,3377.91
18.06,0,0.057,6,246.35,1999,1,0,0,6707.04
14.94,0,0.053,6,177.84,1987,0,1,2,4942.52
11.92,1,0.048,8,159.44,2009,1,1,3,3540.66
12.82,1,0.093,8,209.19,1987,0,1,2,4763.15
14.82,2,0.118,3,146.55,2009,1,1,3,3932.51
9.19,2,0.032,6,140.03,2009,1,1,3,4219.55
12.59,0,0.154,5,129.99,2009,1,1,3,3090.28
9.45,0,0.095,13,116.59,1998,2,2,1,2106.06
12.81,1,0.079,8,175.24,1987,0,1,2,4066.31
12.09,0,0.108,2,146.57,2009,1,1,3,3315.78
9.2,0,0.136,3,66.56,1998,2,2,1,1025.57
14.06,1,0.026,9,185.91,1987,0,1,2,4566.18
10.74,0,0.073,15,180.4,2009,1,1,3,3703.8
14.39,0,0.057,13,167.59,1999,1,0,0,4266.89
16.68,2,0.015,4,191.27,1999,1,0,0,5269.5
13.53,2,0.019,4,123.41,2009,1,1,3,3168.28
12.71,0,0.045,6,170.49,2009,1,1,3,3946.26
10.64,2,0.025,0,144.63,2009,1,1,3,2948.97
11.61,0,0.085,13,165.65,2009,1,1,3,3597.56
12.56,1,0.057,8,180.23,1999,1,0,0,4450.63
10.69,0,0.035,4,141.42,2009,1,1,3,2894.49
9.2,0,0.164,5,214.95,1987,0,1,2,4061.89
10.71,0,0.016,6,128.6,2009,1,1,3,2637.11
12.85,2,0.032,4,137.41,2009,1,1,3,3301.72
13.76,0,0.026,6,156.99,2009,1,1,3,3907.14
11.07,0,0.014,5,151.88,2009,1,1,3,3195.2
13.75,2,0.027,6,163.08,1987,0,1,2,4029.63
15.85,0,0.012,7,213.5,1999,1,0,0,5536.52
11.91,0,0.053,0,73.22,1998,2,2,1,1775.13
9.77,1,0.084,11,175.72,2009,1,1,3,3387.81
7.54,0,0.066,10,82.03,1998,2,2,1,967.97
14.08,1,0.034,8,154.97,2009,1,1,3,3938.13
15.89,0,0.073,0,141.69,1987,0,1,2,4074.94
13.09,0,0.01,6,192.72,1999,1,0,0,4486.85
10.59,0,0.12,2,159.52,2009,1,1,3,3243.08
13.8,0,0.08,6,130.16,2009,1,1,3,3367.81
12.47,0,0.047,6,148.74,2009,1,1,3,3448.1
13.0,2,0.047,13,121.32,2009,1,1,3,3004.95
15.47,0,0.035,13,130.49,2009,1,1,3,3752.3
10.2,0,0.14,13,108.85,1998,2,2,1,2117.59
15.48,1,0.133,11,196.6,1999,1,0,0,5107.5
16.05,0,0.1,4,132.0,1999,1,0,0,6644.28
17.02,2,0.166,4,164.54,1999,1,0,0,4797.65
10.83,0,0.034,6,133.11,2009,1,1,3,1978.82
13.31,0,0.08,7,151.71,2009,1,1,3,3697.14
13.54,2,0.084,6,157.19,2009,1,1,3,3860.77
13.59,0,0.053,5,145.62,2009,1,1,3,3635.47
12.08,0,0.029,4,117.53,2009,1,1,3,2719.22
14.0,2,0.06,6,170.11,1999,1,0,0,4231.07
14.43,1,0.186,11,210.3,1999,1,0,0,5149.85
8.55,0,0.092,13,110.85,1998,2,2,1,1786.19
12.93,0,0.029,0,150.47,2009,1,1,3,3586.41
15.98,0,0.052,3,168.47,1987,0,1,2,4643.63
13.49,1,0.032,8,100.65,2009,1,1,3,2692.76
17.06,1,0.019,8,205.71,1999,1,0,0,5649.15
13.64,0,0.016,2,140.7,2009,1,1,3,3547.44
14.55,1,0.092,8,148.29,2009,1,1,3,3907.49
10.56,2,0.083,12,85.83,1998,2,2,1,1728.49
14.08,2,0.057,4,180.83,1999,1,0,0,4466.92
12.94,0,0.035,14,167.73,2009,1,1,3,3942.57
12.35,1,0.081,11,135.79,2009,1,1,3,3154.71
13.25,0,0.063,0,168.91,1987,0,1,2,4035.47
10.68,0,0.051,6,128.19,2009,1,1,3,2622.15
13.52,0,0.046,7,86.63,1987,0,1,2,2413.77
7.08,0,0.066,13,136.87,1998,2,2,1,1984.85
11.8,2,0.073,7,150.58,2009,1,1,3,3333.8
12.94,0,0.035,13,159.67,2009,1,1,3,3777.56
19.5,0,0.083,3,213.11,1999,1,0,0,6353.58
15.24,0,0.042,4,157.75,1999,1,0,0,4258.04
15.96,0,0.027,12,213.29,1999,1,0,0,5556.26
11.88,0,0.026,6,120.82,2009,1,1,3,1582.99
9.57,0,0.079,3,121.06,1998,2,2,1,2224.5
14.44,1,0.04,8,152.21,2009,1,1,3,3962.13
11.8,0,0.125,3,123.7,2009,1,1,3,2782.56
14.56,1,0.025,9,134.52,2009,1,1,3,3628.13
11.27,0,0.044,7,111.63,1987,0,1,2,2415.51
13.1,0,0.126,4,183.75,1999,1,0,0,5188.68
14.27,0,0.124,6,152.42,2009,1,1,3,3929.58
14.46,2,0.058,6,181.06,1987,0,1,2,4558.79
12.04,0,0.059,3,156.28,2009,1,1,3,3503.79
12.84,1,0.077,9,129.38,2009,1,1,3,3134.1
13.42,1,0.064,9,136.32,2009,1,1,3,3407.13
11.81,0,0.085,13,90.24,1998,2,2,1,2101.81
7.38,2,0.018,14,61.0,1998,2,2,1,501.72
11.29,2,0.085,4,150.24,2009,1,1,3,3211.32
14.25,0,0.147,13,142.02,2009,1,1,3,3712.25
14.19,0,0.097,4,174.24,1999,1,0,0,4357.23
10.4,1,0.076,8,150.81,2009,1,1,3,3943.23
8.56,2,0.015,6,147.78,2009,1,1,3,2543.16
13.6,0,0.035,2,158.01,2009,1,1,3,3892.16
16.07,0,0.155,13,167.79,1987,0,1,2,4650.08
11.96,2,0.024,0,137.69,2009,1,1,3,3106.37
12.73,0,0.091,0,125.4,2009,1,1,3,3028.77
11.79,0,0.079,6,151.57,2009,1,1,3,3351.46
13.97,0,0.039,6,104.49,1998,2,2,1,1008.8
12.15,1,0.029,11,123.44,2009,1,1,3,2856.67
9.83,0,0.07,10,157.69,2009,1,1,3,3034.03
17.25,1,0.038,9,167.72,1999,1,0,0,4915.89
9.63,2,0.035,6,62.64,1998,2,2,1,1044.19
13.2,2,0.118,6,149.92,2009,1,1,3,3636.48
12.35,0,0.057,5,96.96,1987,0,1,2,2359.92
12.76,1,0.042,8,140.2,2009,1,1,3,3337.52
11.6,2,0.113,10,93.72,1998,2,2,1,1055.89
10.47,1,0.054,11,123.41,1987,0,1,2,2477.39
15.36,0,0.082,0,165.34,1999,1,0,0,4439.26
10.73,0,0.027,5,137.82,2009,1,1,3,2829.66
12.34,0,0.016,4,75.29,1998,2,2,1,1913.64
14.48,0,0.027,1,140.08,2009,1,1,3,3723.28
14.79,0,0.05,0,143.99,2009,1,1,3,3875.12
12.42,2,0.018,13,157.01,2009,1,1,3,3604.94
12.08,2,0.034,6,142.25,2009,1,1,3,3224.96
12.85,2,0.078,6,170.12,2009,1,1,3,3969.54
11.59,1,0.039,9,123.02,2009,1,1,3,2721.28
14.22,0,0.031,6,151.84,2009,1,1,3,3905.51
8.62,0,0.016,5,110.99,1998,2,2,1,1805.06
11.75,1,0.09,8,146.97,2009,1,1,3,3248.48
11.33,2,0.026,13,110.96,1987,0,1,2,2416.29
15.39,0,0.164,5,204.82,1999,1,0,0,5254.32
10.37,0,0.019,4,163.15,2009,1,1,3,3268.11
9.55,2,0.137,10,80.61,1998,2,2,1,1392.26
14.51,0,0.076,13,172.52,1999,1,0,0,4395.34
11.92,0,0.061,5,130.27,2009,1,1,3,2945.76
13.5,0,0.028,13,149.52,2009,1,1,3,3695.41
13.09,0,0.009,1,160.81,2009,1,1,3,3834.67
12.51,2,0.098,6,160.26,2009,1,1,3,3692.39
11.59,0,0.103,6,127.3,2009,1,1,3,2809.91
10.14,0,0.125,10,176.79,2009,1,1,3,3493.26
13.41,0,0.034,6,146.26,2009,1,1,3,3608.19
15.02,2,0.039,5,152.06,1987,0,1,2,4090.39
11.91,0,0.032,6,135.88,2009,1,1,3,3056.99
14.02,0,0.042,6,201.63,1987,0,1,2,4880.03
15.18,0,0.064,0,213.98,1999,1,0,0,5394.34
13.41,2,0.067,14,119.52,2009,1,1,3,3060.52
13.88,2,0.126,2,150.44,2009,1,1,3,3800.73
11.7,0,0.01,10,142.9,2009,1,1,3,3152.89
9.02,1,0.082,11,125.38,1998,2,2,1,2188.28
10.91,2,0.03,6,131.08,2009,1,1,3,2733.43
8.11,1,0.039,11,76.87,1998,2,2,1,990.03
10.61,0,0.139,1,166.81,2009,1,1,3,3396.71
15.87,0,0.058,6,169.17,1987,0,1,2,4632.36
12.59,2,0.034,5,135.31,2009,1,1,3,3198.57
10.38,2,0.03,14,109.52,1998,2,2,1,2172.25
12.38,0,0.039,5,153.26,2009,1,1,3,3518.75
11.5,0,0.069,14,146.69,2009,1,1,3,3185.9
15.4,1,0.064,8,165.24,1999,1,0,0,4446.69
13.22,0,0.071,6,183.53,1999,1,0,0,4328.17
13.39,0,0.034,4,133.53,1999,1,0,0,6600.13
11.38,0,0.073,10,158.73,2009,1,1,3,2274.43
13.27,0,0.116,13,158.91,2009,1,1,3,3836.59
11.23,0,0.042,10,167.33,2009,1,1,3,2275.91
11.81,0,0.01,3,127.14,2009,1,1,3,2855.23
12.72,1,0.051,8,150.71,2009,1,1,3,3544.16
10.12,1,0.031,8,141.35,2009,1,1,3,2765.34
13.05,0,0.069,4,148.45,2009,1,1,3,3572.56
12.69,0,0.049,13,133.61,2009,1,1,3,3187.12
15.84,0,0.028,6,169.37,1987,0,1,2,4631.28
13.84,0,0.019,12,144.55,2009,1,1,3,3671.59
14.68,2,0.143,6,145.32,2009,1,1,3,3876.17
14.58,1,0.061,9,156.21,1987,0,1,2,4077.74
12.77,0,0.081,13,146.32,2009,1,1,3,3466.02
14.56,0,0.082,14,130.92,2009,1,1,3,3555.43
17.96,1,0.123,8,201.49,1999,1,0,0,5766.29
7.6,2,0.154,13,168.4,2009,1,1,3,2748.87
14.46,2,0.154,4,154.78,1987,0,1,2,4019.64
12.92,1,0.009,9,99.86,2009,1,1,3,2548.61
7.75,1,0.029,11,90.53,1998,2,2,1,1189.64
14.14,1,0.018,9,140.66,2009,1,1,3,3658.41
10.17,0,0.098,5,74.27,1998,2,2,1,1402.37
13.17,0,0.055,14,168.8,1987,0,1,2,4015.24
12.97,0,0.053,10,108.52,2009,1,1,3,2736.04
12.27,0,0.021,1,142.68,2009,1,1,3,3276.87
14.36,0,0.024,4,173.68,1999,1,0,0,4384.63
11.08,1,0.076,11,149.09,2009,1,1,3,3139.51
12.82,0,0.076,6,150.09,2009,1,1,3,3553.53
12.09,0,0.064,6,127.34,2009,1,1,3,2922.6
14.64,0,0.093,10,128.3,2009,1,1,3,3519.85
9.7,2,0.104,6,121.29,1998,2,2,1,2259.47
12.23,2,0.026,13,119.58,2009,1,1,3,2795.25
14.04,1,0.065,11,189.59,1987,0,1,2,4637.59
9.23,0,0.027,3,145.12,2009,1,1,3,2639.85
13.46,0,0.052,4,151.55,2009,1,1,3,3727.22
11.82,0,0.097,6,164.34,2009,1,1,3,3619.04
11.99,2,0.162,10,133.62,2009,1,1,3,3030.1
13.92,1,0.112,8,182.11,1999,1,0,0,4457.94
11.39,1,0.021,9,120.74,2009,1,1,3,2629.6
16.41,2,0.126,5,166.61,1987,0,1,2,4702.07
14.57,0,0.053,13,208.65,1999,1,0,0,5147.25
14.79,2,0.091,0,147.9,2009,1,1,3,3954.93
15.92,0,0.014,13,164.27,1987,0,1,2,4543.83
16.25,2,0.125,0,167.24,1987,0,1,2,4679.39
15.28,2,0.036,4,155.96,1999,1,0,0,4230.65
12.15,0,0.098,10,207.69,1987,0,1,2,4580.51
13.01,0,0.014,14,131.46,2009,1,1,3,2410.21
9.62,0,0.039,0,177.12,2009,1,1,3,3382.91
16.36,0,0.162,7,185.88,1999,1,0,0,5084.91
14.46,0,0.042,14,159.49,1987,0,1,2,4115.73
13.47,2,0.023,4,110.9,2009,1,1,3,2899.38
12.58,0,0.028,4,157.84,2009,1,1,3,3658.4
10.47,1,0.142,8,164.03,2009,1,1,3,3308.23
15.03,0,0.089,3,148.1,1987,0,1,2,4011.61
14.43,0,0.055,10,180.36,1987,0,1,2,4536.09
9.01,1,0.021,8,119.22,1998,2,2,1,2061.97
14.02,0,0.065,0,171.44,1999,1,0,0,4262.43
16.64,0,0.022,3,127.51,2009,1,1,3,3955.6
16.8,0,0.025,1,153.62,1987,0,1,2,4525.29
13.98,2,0.034,10,162.36,1987,0,1,2,4066.13
15.69,0,0.116,4,203.85,1999,1,0,0,5301.86
11.44,2,0.045,6,131.36,2009,1,1,3,2857.8
10.66,0,0.04,14,161.13,2009,1,1,3,3292.37
9.87,1,0.023,8,122.38,1987,0,1,2,2320.07
12.78,0,0.045,4,155.31,2009,1,1,3,3651.06
10.07,1,0.035,8,126.01,1987,0,1,2,2438.51
11.45,2,0.073,5,179.48,2009,1,1,3,3845.16
8.7,0,0.14,5,136.65,1987,0,1,2,2348.53
11.85,0,0.026,13,138.75,2009,1,1,3,3102.39
12.88,0,0.171,5,129.97,2009,1,1,3,2994.95
15.37,0,0.035,6,174.97,1987,0,1,2,4638.92
12.42,0,0.168,6,129.59,2009,1,1,3,3042.76
13.37,2,0.164,0,143.37,2009,1,1,3,3541.2
11.74,0,0.154,0,117.14,2009,1,1,3,2636.25
12.39,0,0.073,14,102.87,1987,0,1,2,2491.18
12.1,0,0.147,0,166.09,2009,1,1,3,3719.31
13.84,1,0.076,9,167.8,1987,0,1,2,4145.46
17.0,2,0.098,0,169.53,1999,1,0,0,4896.25
7.47,0,0.047,5,141.41,1998,2,2,1,2166.15
13.96,1,0.044,9,121.53,2009,1,1,3,3225.98
13.8,0,0.095,6,141.98,2009,1,1,3,3609.47
11.92,0,0.048,5,111.83,2009,1,1,3,2567.84
15.69,1,0.04,8,147.62,1987,0,1,2,4150.85
12.5,2,0.029,6,185.02,1987,0,1,2,4195.89
12.4,0,0.097,5,137.46,2009,1,1,3,3201.41
12.4,0,0.075,3,152.97,2009,1,1,3,3518.02
13.69,0,0.096,5,117.1,2009,1,1,3,3075.49
12.72,2,0.169,10,123.16,2009,1,1,3,2979.68
11.45,0,0.071,5,131.66,2009,1,1,3,2867.56
12.63,1,0.038,9,129.35,2009,1,1,3,3087.3
14.0,0,0.061,4,155.05,2009,1,1,3,3922.62
9.68,2,0.013,3,71.53,1998,2,2,1,1236.54
8.99,2,0.142,13,165.8,2009,1,1,3,3008.75
11.13,0,0.065,10,123.74,2009,1,1,3,2632.22
16.57,1,0.062,8,214.52,1999,1,0,0,5719.47
13.15,0,0.033,0,140.79,2009,1,1,3,3438.7
14.78,2,0.011,3,204.99,1999,1,0,0,5118.9
17.43,2,0.053,6,161.75,1999,1,0,0,4833.26
9.16,0,0.049,5,110.5,1998,2,2,1,1915.79
13.28,0,0.089,13,177.37,1999,1,0,0,4216.2
16.2,0,0.087,10,174.04,1987,0,1,2,4807.54
10.76,0,0.023,13,130.29,2009,1,1,3,2682.09
14.06,0,0.086,4,145.23,2009,1,1,3,3734.62
14.04,0,0.042,4,147.35,2009,1,1,3,3773.83
7.72,1,0.123,9,127.19,1998,2,2,1,1932.09
10.93,1,0.052,9,116.4,1987,0,1,2,2436.27
14.0,0,0.235,13,120.56,2009,1,1,3,3215.81
12.58,0,0.184,6,166.09,2009,1,1,3,3827.84
12.81,1,0.173,8,104.38,2009,1,1,3,2616.87
15.69,0,0.024,13,153.0,1999,1,0,0,4262.12
10.41,0,0.083,0,143.89,2009,1,1,3,2882.56
13.01,0,0.026,3,117.67,2009,1,1,3,2933.89
15.55,0,0.038,2,212.47,1999,1,0,0,5447.05
11.45,1,0.076,8,135.71,2009,1,1,3,2950.97
13.29,0,0.121,6,149.68,2009,1,1,3,3650.39
13.54,0,0.052,13,117.42,2009,1,1,3,3048.62
12.49,1,0.028,8,151.92,2009,1,1,3,3515.72
12.9,2,0.036,6,163.28,2009,1,1,3,3842.53
11.19,2,0.079,6,89.77,1998,2,2,1,1950.14
13.12,0,0.061,6,195.77,1987,0,1,2,4556.2
12.74,0,0.044,4,126.42,2009,1,1,3,3051.21
14.39,1,0.113,8,155.48,1987,0,1,2,4017.84
13.81,0,0.016,6,114.58,2009,1,1,3,3051.48
12.19,1,0.079,9,149.15,2009,1,1,3,3392.76
12.64,0,0.145,0,167.38,2009,1,1,3,3867.12
12.21,0,0.061,13,179.04,1987,0,1,2,4008.5
14.44,2,0.144,7,134.95,2009,1,1,3,3609.86
13.18,1,0.032,8,119.1,2009,1,1,3,3000.01
15.28,1,0.074,9,165.12,1999,1,0,0,6602.03
14.68,0,0.15,13,190.38,1987,0,1,2,4798.6
13.18,3,0.076,5,132.7,2009,1,1,3,3278.14
14.04,0,0.051,13,164.05,1987,0,1,2,4115.1
16.1,2,0.053,10,178.19,1987,0,1,2,4870.46
16.85,0,0.086,5,189.55,1999,1,0,0,5271.92
12.58,2,0.006,10,182.69,1987,0,1,2,4166.31
12.55,0,0.021,6,144.89,2009,1,1,3,3385.23
10.29,1,0.041,11,154.53,2009,1,1,3,3073.21
14.62,0,0.082,14,206.45,1999,1,0,0,5113.63
14.69,1,0.061,8,149.79,2009,1,1,3,3969.57
11.4,1,0.049,9,124.33,2009,1,1,3,2706.05
8.98,0,0.041,10,145.29,2009,1,1,3,2586.69
14.47,2,0.138,3,197.48,1987,0,1,2,4895.2
11.12,0,0.184,4,195.38,1987,0,1,2,4096.73
10.83,1,0.073,9,149.99,2009,1,1,3,3102.45
10.01,2,0.038,6,103.43,1998,2,2,1,1964.7
10.27,2,0.126,6,68.56,1998,2,2,1,1309.28
7.97,0,0.086,6,100.48,1998,2,2,1,1443.31
14.23,0,0.045,4,139.65,2009,1,1,3,3657.89
10.74,1,0.011,8,113.12,1987,0,1,2,2327.1
15.01,0,0.011,15,160.4,1999,1,0,0,4259.43
15.45,1,0.029,8,216.55,1999,1,0,0,5507.07
10.18,0,0.08,13,139.93,2009,1,1,3,2749.29
8.35,0,0.01,13,149.16,2009,1,1,3,2523.3
9.74,2,0.065,3,183.82,2009,1,1,3,3547.38
14.11,0,0.035,6,155.51,2009,1,1,3,3956.16
14.77,0,0.024,6,137.65,2009,1,1,3,3739.62
12.76,1,0.118,9,132.28,2009,1,1,3,3175.12
13.83,0,0.022,4,136.53,2009,1,1,3,3504.05
13.64,1,0.006,8,133.06,2009,1,1,3,3390.46
10.4,0,0.011,3,157.73,2009,1,1,3,3162.04
8.47,0,0.145,5,105.74,1998,2,2,1,1663.43
10.62,2,0.123,7,94.13,1998,2,2,1,1910.97
13.95,0,0.034,0,127.5,2009,1,1,3,3345.97
11.7,2,0.007,2,98.39,1998,2,2,1,2243.79
12.48,0,0.143,4,129.02,2009,1,1,3,3044.65
12.54,0,0.09,7,203.53,1998,2,2,1,2104.95
13.12,0,0.227,13,128.71,1998,2,2,1,1459.49
14.74,0,0.098,0,131.15,2009,1,1,3,3599.97
14.16,0,0.077,13,179.68,1999,1,0,0,4461.79
12.87,0,0.021,6,116.93,2009,1,1,3,2887.23
10.61,0,0.007,6,146.33,2009,1,1,3,2976.26
11.07,0,0.027,10,142.87,2009,1,1,3,3010.29
10.48,0,0.006,5,131.54,2009,1,1,3,2644.68
12.23,0,0.081,6,138.72,2009,1,1,3,3187.99
11.28,2,0.026,2,116.28,2009,1,1,3,2514.34
12.79,1,0.012,8,154.5,2009,1,1,3,3637.08
13.13,2,0.022,4,138.97,2009,1,1,3,3395.52
11.67,0,0.068,5,195.86,1999,1,0,0,4229.69
15.28,0,0.029,10,151.04,1987,0,1,2,4128.57
14.97,0,0.032,4,159.59,1999,1,0,0,4234.21
15.34,2,0.041,6,131.02,2009,1,1,3,3733.22
7.35,2,0.013,6,54.69,1998,2,2,1,366.37
13.53,0,0.147,3,127.14,2009,1,1,3,3244.05
